,P1 x1,P1 x2,P1 y,P2 x1,P2 x2,P2 y,P3 x1,P3 x2,P3 y,P4 x1,P4 x2,P4 y
155,0.6692070053385919,0.015191313599062206,0.0,0.16611673537366625,0.6603115052371686,1.0,0.668730040522019,0.5028114014176617,0.0,0.9569562933479482,0.39392711343562026,1.0
156,0.9026346029824516,0.43456809799221113,0.0,0.6164920536120262,0.23875747872067873,1.0,0.5957565678132104,0.8060885042500945,0.0,0.3416811628998523,0.6537834707873333,1.0
157,0.7812213698777941,0.6807724289831948,0.0,0.2493088897331017,0.5864381925180394,1.0,0.33205218205293124,0.3325806945810552,1.0,0.4295042786362134,0.6187613081788801,0.0
158,0.32983474033734483,0.9610435729925851,0.0,0.18590705936357155,0.09827062903334474,1.0,0.9150108888794989,0.48004761223857273,0.0,0.7349685729268246,0.20944003042694864,1.0
159,0.23704326301701129,0.4511913528434953,1.0,0.4393884199014761,0.31799472015168917,1.0,0.46334754973223496,0.9164793011542517,0.0,0.5459911909269951,0.3863606753015984,1.0
160,0.21710190341611202,0.6103999329708535,1.0,0.7232595648233041,0.018883153342512983,0.0,0.29382731080151203,0.541751241734035,0.0,0.41791234768149416,0.2854324468060194,1.0
161,0.941893104100721,0.5810880115692021,0.0,0.3608630897190865,0.36011169403265514,1.0,0.5243389558627959,0.9686220865186372,0.0,0.06166065091131515,0.7883707758666185,1.0
162,0.4086983147774652,0.2672048591931839,1.0,0.8667563772744465,0.14194420890824916,0.0,0.07731473299892225,0.14199030846676056,1.0,0.7003653549537899,0.8117815066600413,0.0
163,0.3212543034174079,0.34094160206274643,1.0,0.7967297324332886,0.1641489376625433,1.0,0.7196512320103626,0.36102174627264516,0.0,0.04665576567884682,0.0034216526278464006,1.0
164,0.23145534476903917,0.20462241138319895,1.0,0.5779444826927778,0.41013819995114,1.0,0.34177433621868547,0.5524015788516021,1.0,0.046291029239884464,0.28989481872364975,1.0
165,0.07161725458576296,0.6754650902214143,0.0,0.43967930429678975,0.6050717673761776,1.0,0.07805954432620132,0.0013946969955148441,1.0,0.5878617271180253,0.42789455719615427,1.0
166,0.526639399399054,0.16872135829291934,0.0,0.3338812050690804,0.5347222038757454,1.0,0.638500071847719,0.8245534995006899,0.0,0.16584467281123494,0.17322978568883052,1.0
167,0.5846014530059,0.9942635403664846,0.0,0.4816682960087328,0.12184125756579954,1.0,0.5631267247073546,0.17310170581861103,1.0,0.46157295664560105,0.30704721375760585,1.0
168,0.42415412866121555,0.3534867748878691,1.0,0.9373560107418193,0.7160531649404015,0.0,0.7997180286885919,0.5537523066376457,0.0,0.46088611606389607,0.3712678109556178,1.0
169,0.7565507089974746,0.11243824057552622,0.0,0.45457239561683976,0.6755934306478996,1.0,0.36733712651417033,0.9564213577792856,0.0,0.19055426137559794,0.1952087062852325,1.0
170,0.9794522147174228,0.38606249532515224,0.0,0.4149409804472703,0.3275568168552289,1.0,0.7003732857941363,0.223144263786843,1.0,0.38067598092928373,0.370970783989496,1.0
171,0.024080142138343703,0.0063542149606694975,0.0,0.6591121972518345,0.4867136426835826,1.0,0.786076058193334,0.7496988731259009,0.0,0.1543624778864585,0.5269753755662604,1.0
172,0.8243426231933866,0.5911103114220787,1.0,0.4659784712195391,0.30310478025093546,1.0,0.0073446898497457535,0.4841713548444451,1.0,0.3457917615356923,0.049883733621134005,1.0
173,0.11439286619849603,0.3868384782989858,0.0,0.5442020267731936,0.3937478383091605,1.0,0.7003874640133337,0.5008478383065853,0.0,0.8542297578739427,0.42775106504850785,1.0
174,0.8456360913531069,0.3827588522160696,0.0,0.12317315449919565,0.4871325749855277,1.0,0.058930063356726216,0.10383559186548692,1.0,0.45289043863313566,0.8910683172779128,1.0
175,0.9885903468516642,0.0031773930599625477,0.0,0.38734603060602335,0.6791650587391523,1.0,0.5574421140908893,0.1498055816349622,1.0,0.03441118459031362,0.04586515541731821,1.0
176,0.6018315117241188,0.6256429110878351,1.0,0.9971718984064314,0.975184431913933,0.0,0.11156537709438599,0.22859955243028698,1.0,0.2027590364900974,0.09125920204596122,1.0
177,0.9129056976181497,0.09358794262514326,0.0,0.5607330647415398,0.4557016735171581,1.0,0.04995423271720141,0.321595285574941,1.0,0.3367440361455976,0.1535447837309215,1.0
178,0.2305800683153416,0.4864474927156945,1.0,0.2694307664085689,0.4609211747289485,1.0,0.2248066158588835,0.5135496886598314,1.0,0.22616890897346922,0.6779033838227415,1.0
179,0.001121304354563882,0.2652478815570397,0.0,0.6356751606588708,0.6891500580832951,0.0,0.8832012578195604,0.8641336366343343,0.0,0.36303322481720596,0.5365990266999299,0.0
180,0.3557422931698539,0.6474455215077584,1.0,0.826415095061031,0.518459243993823,1.0,0.38053451939421384,0.1874986293927217,1.0,0.463263368560728,0.11113356964773241,1.0
181,0.5253952059580875,0.28143061317525236,1.0,0.3802117262182286,0.6481443225051302,1.0,0.5565114821485768,0.7553370133159986,0.0,0.5451131031302473,0.1260260498546327,1.0
182,0.4065724230447205,0.3275305940696298,1.0,0.09232911536058412,0.30360496782989116,1.0,0.05146278506902755,0.4545911474342472,1.0,0.3238770202124756,0.3010957772246299,1.0
183,0.3631350796726412,0.4883187052255255,1.0,0.3697942971510847,0.22402897275808628,1.0,0.5440754134361211,0.7158360961130485,0.0,0.0749937866516696,0.6390710408675241,1.0
184,0.41416566536517685,0.37052412723155626,1.0,0.44614136119263076,0.5018830112761025,1.0,0.6064718457330053,0.4491373322471383,0.0,0.8072953618223908,0.6496238689535663,0.0
185,0.05711103314606681,0.42185635594028736,0.0,0.3700617223669641,0.7303477405656311,1.0,0.37109518948580517,0.46579085814187976,1.0,0.2622473239614078,0.7802327335690153,0.0
186,0.4524230559455164,0.2965600757081682,1.0,0.38151571786852545,0.36222652781815096,1.0,0.43238666441931806,0.9984519263203686,0.0,0.0061969880630369295,0.6562294549356747,1.0
187,0.9997536172909094,0.10970222528901885,0.0,0.7277244379615482,0.1973129040312279,1.0,0.48584731321979613,0.9180166251190455,0.0,0.7080099135657729,0.2947530953802539,1.0
188,0.5459159573286685,0.5352612740854513,1.0,0.5252568419743198,0.3226180162816177,1.0,0.7823317237543562,0.8736231053706004,0.0,0.712226364085649,0.6489608088889188,0.0
189,0.20874963334324173,0.6155266056401347,1.0,0.5332247590315912,0.3214719243745842,1.0,0.12442317549431849,0.408760237538877,1.0,0.556487903935547,0.37240386411024495,1.0
190,0.5324094156769917,0.6154765085429232,1.0,0.3322266681893056,0.6455726800681473,1.0,0.6784405539903557,0.4337360382029854,0.0,0.7905752522346774,0.9814585881785235,0.0
191,0.48911654406657273,0.5006532749159226,0.0,0.43020218060402465,0.31369558711375484,1.0,0.2203188518057271,0.7964688158984883,1.0,0.626375603346001,0.14674838856899805,1.0
192,0.5417638830120577,0.5084878434078844,1.0,0.6883095534956967,0.4962702290405505,1.0,0.5388949797682838,0.1518082919276697,1.0,0.546625907830635,0.7392963802875896,1.0
193,0.39336161876239084,0.20606556615535626,1.0,0.9415117008898343,0.757055276353944,0.0,0.22057132424390866,0.3366651426892114,1.0,0.4907682399203752,0.8011159033787775,1.0
194,0.81747343782098,0.32052108988165184,1.0,0.5562242601195908,0.2726553154915785,1.0,0.061460041576047175,0.004875109055682588,1.0,0.7477638592453113,0.5751777658303001,1.0
195,0.9332343232710069,0.11564499720135482,0.0,0.5812540509741903,0.5681460098691287,1.0,0.1273788702599757,0.19388477203296156,1.0,0.7027004201258634,0.07309123138559341,1.0
196,0.26902695295140616,0.28247795257886504,0.0,0.4313120048406201,0.15031106274213915,1.0,0.6835725216511246,0.5564590309430595,1.0,0.2919387049881059,0.28088116860701384,1.0
197,0.1587028260497347,0.295475321999916,0.0,0.7406444242819814,0.29544176989045956,1.0,0.8499168253477433,0.1781202233586322,1.0,0.4160865300306123,0.2515113953823704,1.0
198,0.0009302783563798761,0.322389774646068,0.0,0.8227920796261587,0.0008307829231810064,0.0,0.849852287169999,0.20605450675565762,1.0,0.056347255834801824,0.04133870620340821,1.0
199,0.6912440033217849,0.9972003745873063,0.0,0.47801641154886476,0.648570267907887,1.0,0.22069935678729474,0.21683461427270978,1.0,0.28105229148336824,0.03393681884242066,1.0
200,0.28612163509517263,0.04132800627411635,0.0,0.3583485107783351,0.5634618651236791,1.0,0.3214785967356963,0.7564834547713545,0.0,0.9242571510528987,0.003166850738385485,1.0
201,0.6341366082787747,0.6113150914644924,1.0,0.253292139867068,0.46049300528675685,1.0,0.5657671728068052,0.026634257041005253,1.0,0.1559673567288154,0.3352907326856106,1.0
202,0.5452788718578949,0.5184847504473341,1.0,0.7412650436358129,0.4591011402417545,1.0,0.9832177210420312,0.48277494706284557,0.0,0.10008752148866429,0.7790778051030214,1.0
203,0.93947541441634,0.9804081440676672,0.0,0.6511665339569321,0.19455274314051788,1.0,0.21796353211254096,0.7134963112103987,1.0,0.5628118142414033,0.3303223984743221,1.0
204,0.5159198937408396,0.6363592775692501,1.0,0.34425990655318883,0.35638843424946226,1.0,0.5968984419160294,0.7393131495492441,0.0,0.12982515597822322,0.22601569384348125,1.0
205,0.015468373440471464,0.5902817048153607,0.0,0.10954559884780855,0.30574669961256185,0.0,0.6168949870026125,0.6886084936220123,0.0,0.7238141231807341,0.3389968246448364,0.0
206,0.5459070722453553,0.6759854352709138,1.0,0.6258227363936582,0.7514183681167074,1.0,0.4699155902547845,0.2571244096185157,0.0,0.7099490703809197,0.6082472763090166,1.0
207,0.4664318915677881,0.3610650800814414,0.0,0.06331706436602609,0.5727036015740536,0.0,0.010330673946909957,0.6874878655045025,1.0,0.1464571166254442,0.29395216864222556,1.0
208,0.5710716467117192,0.20056809416602228,1.0,0.6982955436948461,0.35268533942635844,1.0,0.34469955445579104,0.266147523039429,0.0,0.39349905087728243,0.05149450753951403,1.0
209,0.6903056930705265,0.7976317849547008,0.0,0.6564440152314162,0.3361999958171179,1.0,0.39605230155212057,0.31529241926436835,1.0,0.23871517982938947,0.7661008562847226,1.0
210,0.25665125345125095,0.6023500683231264,1.0,0.2533431293375973,0.7399186856042681,0.0,0.6948801076707776,0.907974097059268,0.0,0.12909599651596604,0.08879891565550821,1.0
211,0.6330064297595267,0.43661728688447016,1.0,0.5051497657659403,0.6890580455042076,1.0,0.021069806561054602,0.4456573990972415,1.0,0.2089795557735326,0.05428866415204958,1.0
212,0.37120674153947275,0.16990163071699346,0.0,0.6779124625273752,0.33598929135879896,1.0,0.20399867701530303,0.1363261973754226,1.0,0.11027056483253818,0.2931255659112571,1.0
213,0.17727134634098832,0.4260163213908621,1.0,0.5859481932423388,0.11358609263738903,1.0,0.22922571610172646,0.4276487521458574,0.0,0.7849307535514353,0.44016132905887834,0.0
214,0.06084326289952844,0.28695043228053135,0.0,0.651879650237864,0.9835483706959784,0.0,0.01692440733973166,0.2102332119479274,1.0,0.8128761953803416,0.08111395963320389,1.0
215,0.5386715072147761,0.310244167959687,1.0,0.15164321912462136,0.14494213417587154,1.0,0.9408713312568288,0.6908886421324477,0.0,0.20388033465144076,0.037447821896676406,1.0
216,0.4164026837231421,0.48754217832201224,1.0,0.32966916992406126,0.14496926918408326,1.0,0.4548342281269092,0.8175332065714531,0.0,0.036441889025650764,0.18715443381772956,1.0
217,0.2488352291925612,0.49073811341909623,1.0,0.3138997882903763,0.4554833923851615,1.0,0.21314971609021705,0.03262161017928551,1.0,0.5814558687380642,0.020730808768286785,1.0
218,0.07503780314562367,0.7968339291724817,0.0,0.4167967488078223,0.27269030871631406,1.0,0.09394938444146707,0.11676180880428098,1.0,0.5022777403507122,0.06711536840556893,1.0
219,0.9848918148233764,0.00929673229417206,0.0,0.9066933072197008,0.24889108397695422,0.0,0.08882186328894566,0.09626741427564123,1.0,0.1276068132541705,0.1762629193621126,1.0
220,0.30204617821403734,0.6068757337249601,1.0,0.19876578265245423,0.32214701174198446,1.0,0.3222020686965809,0.17998705191361827,1.0,0.8496870848252479,0.12721832006353617,0.0
221,0.8152655724165425,0.8637171718697967,0.0,0.4374151272288542,0.24958865145655518,1.0,0.889173908038766,0.33656272827606465,0.0,0.37727125810081774,0.2380687376394341,1.0
222,0.23010669187119923,0.8798558998833765,0.0,0.11747521828329738,0.041930871776813795,0.0,0.6573314264906419,0.650097284288955,0.0,0.44452782927648604,0.5599516299602847,1.0
223,0.0024872755808871714,0.1369123558837159,0.0,0.3584958282428298,0.5207357661369647,1.0,0.024071444350241854,0.08048515536951115,1.0,0.3724112451480019,0.6879918447308797,0.0
224,0.9684601996251309,0.4441665114607908,0.0,0.637383279102191,0.5298962648271567,1.0,0.7509830104290119,0.31560839156311177,1.0,0.2194170227032167,0.5891123917817983,1.0
225,0.6662418494537096,0.2340979259390055,1.0,0.09582387278305807,0.36789274014761775,1.0,0.4926377013573676,0.35712648889419,1.0,0.4125968286806056,0.04938063265699211,1.0
226,0.5835738532734691,0.39320198081717106,0.0,0.39506995829860364,0.7592397115659548,1.0,0.4979028478174337,0.26404066486383787,1.0,0.47024632932177496,0.3930610545083529,0.0
227,0.15749301707407742,0.432469327057409,1.0,0.6252489387447445,0.46616744449295755,1.0,0.6249482836132263,0.7597481999010454,0.0,0.8022404618594199,0.9212830507104274,0.0
228,0.23539307483789937,0.340413580522268,1.0,0.26663871065874073,0.3884765297079144,1.0,0.1565506197103444,0.623343599068006,1.0,0.971846611242952,0.7934465037845818,0.0
229,0.7710762768139621,0.1139167590645313,0.0,0.4348997789625818,0.32341261164642743,1.0,0.3534524999781799,0.08467466871055822,1.0,0.081353598761501,0.3732810698597887,1.0
230,0.7273261281833379,0.8087797671613998,0.0,0.4822436951455707,0.45553984732703534,1.0,0.8829534751801013,0.9400358087442233,0.0,0.08132110036590987,0.178852199864235,1.0
231,0.4526070717502866,0.29585666530229704,1.0,0.3164575389636683,0.8934472073294119,0.0,0.7609894186578843,0.7166994063021705,0.0,0.19991852766823326,0.2664575162880763,1.0
232,0.12318224990003897,0.8131601045519311,0.0,0.34897981527150357,0.5777369763906574,1.0,0.098095252655269,0.6865372347628782,1.0,0.6492913654124269,0.8392117924372237,1.0
233,0.7273366145309649,0.3506416889538462,0.0,0.5310997000098974,0.2910380870503442,1.0,0.16502719740310193,0.33311261321237956,1.0,0.9847291826762188,0.7231454119968344,0.0
234,0.7196646733663504,0.7857705328268958,0.0,0.18889541071136204,0.19706097547116616,1.0,0.7931077087338759,0.6430685984820822,0.0,0.3824510439696239,0.5087990857461683,1.0
235,0.391107878053378,0.01173730753355238,0.0,0.5213035881179021,0.16106435721766546,1.0,0.22093640097558406,0.07736161345547396,1.0,0.7664607890447733,0.6552272326929233,0.0
236,0.4153194641345906,0.431460004908532,1.0,0.221129075465708,0.3237673536151603,1.0,0.1283638707575896,0.49128681221980885,1.0,0.7490794872285625,0.27823146687804906,0.0
237,0.15459575173456322,0.8578263819482597,1.0,0.33027171036167563,0.5147472929307699,1.0,0.36080283567146937,0.8159303279849474,1.0,0.13454922410288242,0.2506169429939077,1.0
238,0.862447453527717,0.46876261905994737,1.0,0.36077728096446515,0.3584984453642047,1.0,0.12357086960247506,0.19781957196236058,1.0,0.025225795946883737,0.13812107697148973,1.0
239,0.3987943769549437,0.22114500474204515,1.0,0.2587291566332717,0.22339933401517972,1.0,0.32441232267034237,0.3988445020127957,1.0,0.8147699271540968,0.4441867040304942,1.0
240,0.33775217304851274,0.4352086381348261,1.0,0.9547019650112819,0.5847556025309636,0.0,0.17689461617512114,0.10042657607772358,1.0,0.20828325322251404,0.2717496106429993,1.0
241,0.28014647636447954,0.8858877705331161,0.0,0.8344182017264005,0.8262571831507769,0.0,0.029413357264149894,0.31256204677979293,1.0,0.5690617427584665,0.3459154365911234,1.0
242,0.34952745436775445,0.37101233526356225,1.0,0.3285324304762201,0.5400555021195769,1.0,0.4791858001654702,0.1648606098023435,1.0,0.48795444573291064,0.0840034565612928,1.0
243,0.9984956552168227,0.03025377818477915,0.0,0.10808912823049587,0.5179103879476682,1.0,0.38869306838875906,0.6240171100298533,0.0,0.4721731284559302,0.3493372080345148,1.0
244,0.9656601613420388,0.40356592625232995,0.0,0.27671972963804453,0.8507538906092823,1.0,0.3512552500580584,0.9024839910840127,0.0,0.9714479893801735,0.4907416363501797,0.0
245,0.2397817576710128,0.46106040148735095,1.0,0.3009016329881384,0.3013183946736108,1.0,0.16346234926550654,0.3636215741845312,1.0,0.9109996872477749,0.6010902848440444,0.0
246,0.3890463674782032,0.31402577094013895,1.0,0.3391945651437394,0.11181425658321091,1.0,0.5384640599627046,0.334696602501278,0.0,0.3619324547678129,0.4020339305803536,1.0
247,0.0735278996496398,0.5655325722465905,0.0,0.5709284485825551,0.40010237868791626,1.0,0.8266574696657799,0.7637173066066275,0.0,0.294301259714657,0.39415723499092403,1.0
248,0.7640060297721101,0.9301974421890794,0.0,0.007283699096345452,0.019972870318961045,0.0,0.7520177321775184,0.7418493978312223,0.0,0.03906173353973018,0.41284618998511396,1.0
249,0.16172279844792878,0.02358232365417401,0.0,0.279327268147859,0.08244315265835982,0.0,0.49258472474751086,0.2463584977806943,0.0,0.09763380214632957,0.3300211620986503,1.0
250,0.4786988367600215,0.011555305227875231,0.0,0.5517498730039442,0.4203986112051229,1.0,0.4397986227116202,0.49099631695869034,1.0,0.2414414035428206,0.4141169796149433,1.0
